,id,parentId,proposalId,page,userId,userType,date,time,text,numVotes,numPositiveVotes,numNegativeVotes
98,18541,-1,7,3,9884,Autor,2015-09-16,0 days 09:18:17,No entiendo que haya gente que diga que la limpieza no es prioridad cuando vivimos entre basura y los problemas de salubridad que supone.,1,1,0
99,18554,-1,7,8,13431,,2015-09-16,0 days 09:30:19,Yo esta semana he notado que pasan por la calle a limpiar todos los días cosa que hace mucho tiempo no se hacía no obstante se necesita una limpieza a fondo de calles y contenedores después de años de abandono.,0,0,0
100,18558,-1,7,8,13516,,2015-09-16,0 days 09:33:27,Incluyo el barrio del PAU de Carabanchel y específicamente las papeleras. Están tan a reventar que se sale la basura.,0,0,0
101,18569,-1,7,8,9884,Autor,2015-09-16,0 days 09:39:36,"No entiendo que no se exija a la empresa de limpieza contrata que cumpla con su obligación, si alguien tiene una empleada de hogar a la que paga porque le limpie y no lo hace ¿no toma medidas?.",0,0,0
102,18577,18534,417,1,10666,,2015-09-16,0 days 09:45:30,"Ya, pero. ¿por qué unos no son gratuitos y los otros sí lo son? En lugar de tener que buscarnos la vida en caso de emergencia, lo sensato es que los números sean cortos. Y gratuitos, por el amor de dios. Seamos sensatos.",11,11,0
103,18600,-1,615,3,13620,,2015-09-16,0 days 09:58:53,"Según el código de circulación vigente, una bicicleta es un vehículo más de la vía, con lo que tendría que respetar las normas de circulación. Mi punto a favor de multar a aquellos ciclistas que se saltan semáforos en rojo o van por las aceras o Madrid Río a velocidades no permitidas.",7,5,2
104,18601,-1,629,1,7250,,2015-09-16,0 days 09:58:54,"Colillas, cáscaras de pipas, envoltorios. Hace falta una campaña de concienciación al ciudadano de que la limpieza en Madrid es cosa de todos.",10,9,1
105,18618,-1,615,2,7116,,2015-09-16,0 days 10:06:30,Antes de multar a diestro y siniestro hay muchas medidas que aplicar para que la convivencia en la ciudad entre coches peatones y bicicletas sea mejor. ¿Por qué en algunos semaforos no se ponen intermitentes para que las bicicletas puedan pasar primero? ¿Por qué no se hacen aceras compartidas donde las bicicletas puedan ir por un lado y los peatones por el otro como en muchas ciudades europeas?. Y claro que se multa a los ciclistas y con sanciones iguales a las de los coches. No apoyaré esta propuesta.,9,7,2
106,18625,-1,615,4,5739,,2015-09-16,0 days 10:09:57,"Igual que los ciclistas exigen y con razón que se les respete ellos deben respetar las normas de circulación, raro es el ciclista que respeta un semáforo, . Un ceda el paso o se mete en dirección prohibida además de subir por las aceras sin ningún cuidado sin pensar que por las aceras caminan personas mayores, invidentes y otros imposibilitados, esto también va para las motos.",7,4,3
107,18639,-1,615,1,113,,2015-09-16,0 days 10:15:21,"Ya hay legislación que multa las infracciones. Por tanto no veo sentido a esta propuesta porque es algo que ya está codificado en la ley y de hecho los ciclistas reciben multas. Otra cosa es que no reciban todas las que se merecen, lo que ocurre por igual con coches que no respetan los límites de velocidad en distintos tipos de vías, etc.",8,7,1
108,18658,18625,615,4,13747,,2015-09-16,0 days 10:29:29,"Me hace gracia que se llame ciclista a todo el que lleva una bicicleta. Los ciclistas de verdad, respetan mucho más que los coches y los peatones.",3,1,2
109,18659,-1,615,4,2022,,2015-09-16,0 days 10:30:37,"Ciertamente últimanente casi me llevo más sustos con las bicicletas que con los coches, incluso en aceras peatonales estrechas algunos van a 30 por hora y si no te apartas te llevan por delante.",3,2,1
110,18661,18600,615,3,13747,,2015-09-16,0 days 10:33:09,"En Madrid río lo que deberían de hacer es hacer una parte peatonal y una parte para bicicletas, cuando hace buen tiempo la gente se echa a andar yendo por el centro del carril y no dejando sitio para pasar a las bicicletas. Si los peatones se pegaran a la derecha sería más fácil, pero como les han pintado en el suelo que tienen prioridad se creen que el carril entero es suyo.",4,4,0
111,18662,-1,615,1,8414,,2015-09-16,0 days 10:33:33,"Hoy por hoy no creo que sea buena idea priorizar el acoso al ciclista, sino al contrario. En otros países gozan de privilegios como circular en dirección contraria por buena parte de las vías urbanas. Por otro lado, en mi experiencia personal, nunca un ciclista me ha impedido cruzar un paso de peatones, frente al gran número de turismos que sí lo han hecho.",12,10,2
112,18683,-1,86,2,10147,Autor,2015-09-16,0 days 10:41:45,Ya tenemos 1 de votos. Tenemos un largo camino pero lo conseguiremos. Cuidar Madrid es cuidarnos a nosotros mismos.,1,1,0
113,18688,18315,494,1,12443,Autor,2015-09-16,0 days 10:45:30,"Considero que un garabato en una fachada, igual da su dimensión, no es arte. Pero reconozcamos que hay auténticos artistas y urbanos que necesitan espacios donde expresar este arte callejero. Hay que concienciar de que el espacio público y las fincas privadas no pueden ser lienzos de sus obras, nos gusten estas o no.",4,3,1
114,18690,-1,629,1,10221,,2015-09-16,0 days 10:46:45,"Y de paso, sancionar también a los que saquean los contenedores de reciclaje y los cubos de basura y lo dejan todo tirado por la acera. Esto es inadmisible.",11,11,0
115,18697,18460,72,2,9273,,2015-09-16,0 days 10:49:01,"Te echarían a la calle si no abvrieran los domingos ya que venderían menos. Monta tu una tienda y abre los días que te de la gana, pero no impongas los días que deben abrir y cerrar los demás.",2,0,2
116,18698,-1,615,1,5829,,2015-09-16,0 days 10:50:04,"Los ciclistas ya están obligados a cumplir las leyes y ordenanzas de tráfico. Aun así es cierto que muchos, no todos, se las saltan. Creo que antes de empezar a multar primero se debería hacer una buena campaña para dar a conocer la normativa. También para los conductores de coches, que muchos no la conocen.",11,11,0
117,18706,-1,89,2,12443,,2015-09-16,0 days 10:55:35,"Acabemos com la lacra de los grafitis. Apoyad esta propuesta, por favor. Gracias.",1,0,1
118,18717,-1,109,5,12443,,2015-09-16,0 days 10:59:34,"Hola. Gracias por tu propuesta. He creado una específicamente para grafitis en toda la ciudad. Por favor, apoyadla. Gracias.",2,1,1
119,18732,-1,72,1,805,,2015-09-16,0 days 11:13:11,Mejor que cerrar. Regular correctamente para que no se produzcan abusos.,12,11,1
120,18735,18315,494,1,12443,Autor,2015-09-16,0 days 11:15:16,"No me opongo a las multas, pero me pregunto si son escarnio suficiente cuando a muchos chavales se las pagarán papá y mamá. Creo más edificante y efectivo los trabajos comunitarios.",8,7,1
121,18743,-1,494,1,12443,Autor,2015-09-16,0 days 11:19:46,"Hay barrios absolutamente pintarrajeados como Malasaña y otros más alejados del distrito Centro, que dam un adpecto de suciedad y dejadez alarmantes. Los ciudadanos nos hemos acostumbrado y vemos esto como normal. Pero no lo es. Basta viajar por Europa para darse cuenta de que tenemos un problema.",11,10,1
122,18745,-1,494,4,12443,Autor,2015-09-16,0 days 11:21:24,"Considero que un garabato en una fachada, igual da su dimensión, no es arte. Pero reconozcamos que hay auténticos artistas y urbanos que necesitan espacios donde expresar este arte callejero. Hay que concienciar de que el espacio público y las fincas privadas no pueden ser lienzos de sus obras, nos gusten estas o no.",0,0,0
123,18746,-1,494,4,12443,Autor,2015-09-16,0 days 11:21:49,"No me opongo a las multas, pero me pregunto si son escarnio suficiente cuando a muchos chavales se las pagarán papá y mamá. Creo más edificante y efectivo los trabajos comunitarios.",0,0,0
124,18750,-1,615,2,13960,,2015-09-16,0 days 11:24:21,"Estoy de acuerdo con la opinión de que las multas deberían ser el último recurso y que existen, en efecto, muchas otras iniciativas previas que pueden mejorar la situación. Por tanto, en este momento, no apoyaría esta propuesta. Un saludo.",4,4,0
125,18774,18697,72,2,10074,Autor,2015-09-16,0 days 11:38:12,Estas muy confundido. Ellos abren casi 60 días al año más con el mismo personal que tenían cuando no abrían los festivos.,2,2,0
126,18775,18719,615,7,287,,2015-09-16,0 days 11:39:23,"No es para nada confusa. La bicicleta no puede ir por la acera, las luces son obligatorias de noche así como los reflectantes de la bicicleta y no hace falta que lleve un distintivo. Lo que denota su comentario es que lo que falla no es la normativa, sino la difusión de la misma.",7,7,0
127,18782,-1,615,1,13991,,2015-09-16,0 days 11:40:42,"Circular en bicicleta por Madrid es un estrés, ningún coche respeta la velocidad de 30 k/h en el carril destinado a ello, y eso cuando existe ese carril. Los coches te pitan, te insultan, o te pasan demasiado cerca. Si vas por la acera porque te acojona ir por la calle, los peatones te miran mal o increpan. Lo cierto es que ir en bicicleta implica tener que ir con una atención constante, cosa que no es necesaria si vas andando y cosa que en el coche no se practica demasiado. La sensación del conductor o el peatón de que el ciclista es un peligro viene de su percepción distraida y temerosa. En general el ciclista te ha visto y ha calculado tu trayectoria antes de que te supieras de su existencia. No es que defienda que el ciclista no cumpla sus deberes, pero creo que es ridículo centrarnos en sus deberes cuando apenas hemos avanzado minimamente en cuanto a sus derechos. El que va en bicicleta y no en coche, está colaborando con el medio ambiente. Persigamos a los que lo destruyen.",26,25,1
128,18783,-1,629,1,13988,,2015-09-16,0 days 11:41:35,"Y para no hacer propuestas nuevas, entender también que dentro de esta propuesta se encuadra orinar en la calle, defecar en la calle, etc.",8,8,0
129,18799,-1,615,6,13691,,2015-09-16,0 days 11:46:01,Estupendo que se multe ya está bien los peatones tenemos derecho a circular por las aceras sin estar pendiente a los ciclistas.,6,3,3
130,18803,-1,507,3,13691,,2015-09-16,0 days 11:48:13,Más inversión en la zona norte el sur siempre se lleva más tajada ESO es así.,1,0,1
131,18825,-1,72,2,13988,,2015-09-16,0 days 11:56:08,A tener en cuenta que menos horas de apertura significan menos horas de trabajo y menos empleados o reducción de jornadas.,0,0,0
132,18836,-1,7,8,158,,2015-09-16,0 days 12:01:03,El Ayuntamiento debería anular el contrato de limpieza de la ciudad.,0,0,0
133,18849,18054,86,1,158,,2015-09-16,0 days 12:07:06,"No es mala idea David. Al mercado se va casi todos los días, y no cuesta llevar un bote con aceite ya que vas de camino.",0,0,0
134,18858,-1,629,3,13538,,2015-09-16,0 days 12:10:29,"Haría falta un análisis Dafo para determinar cuál es el verdadero problema, trabajar con un equipo multidisciplinar, ya que es muy necesario tanto para la tarea de acompañamiento como para el desarrollo social y comunitario, y así esclarecer la paga inclusiva para llevar a cabo esta labor.",3,2,1
135,18866,-1,50,5,10570,,2015-09-16,0 days 12:12:12,Si te importa el Medio Ambiente igual apoyarías también esta propuesta.,2,0,2
136,18867,-1,86,4,10570,,2015-09-16,0 days 12:12:27,Si te importa el Medio Ambiente igual apoyarías también esta propuesta.,2,0,2
137,18873,-1,152,4,10570,,2015-09-16,0 days 12:13:39,Si te importa el Medio Ambiente igual apoyarías también esta propuesta.,2,1,1
138,18885,18873,152,4,410,,2015-09-16,0 days 12:16:30,O esta otra.,2,2,0
139,18894,-1,417,2,158,,2015-09-16,0 days 12:19:03,El 112 es gratuito. El 010 debería serlo.,1,1,0
140,18895,17886,72,3,13565,,2015-09-16,0 days 12:19:32,"Rere, pero planteado así, serán los empleados de museos, cines, restaurantes y teatros los que trabajarán en fin de semana, en lugar de los de las tiendas. Entiendo lo que dices, pero pienso que el comercio en fin de semana ya es tan irreversible como las ventas por internet. Otras ventajas del trabajo en fin de semana es que puede ser compatible con estudios u otras actividades y que debería redundar en más gente contratada no la misma gente pero más explotada Mi opinión es que se regule y que el trabajo sea digno.",1,1,0
141,18904,-1,7,8,13657,,2015-09-16,0 days 12:22:32,"Una de las principales pautas por las que valoraré al nuevo gobierno, al que he votado, es por la limpieza. Espero que acabe, lo antes posible, con la dejadez que nos han dejado los anteriores desgobiernos de Madrid.",0,0,0
142,18912,17844,7,8,13657,,2015-09-16,0 days 12:23:30,Date una vuelta por Vallecas y después me dices si es una prioridad o no.,0,0,0
143,18920,18904,7,8,9884,Autor,2015-09-16,0 days 12:25:26,"Ese fue uno de mis motivos para votar a este nuevo gobierno y de la vergüenza que sentía al ver tanta suciedad y con la esperanza de que cambiara, pero al ver pasas los meses y no ver mejoría, ya empiezan a decepcionarme.",2,2,0
144,18926,-1,152,4,13908,,2015-09-16,0 days 12:29:37,"Esa pregunta está mal formulada, y es falsa No repercutiría en ahorro de dinero, eso desde luego. Y debería informase la gente de los materiales usados para la fabricación de placas solares, y de la contaminación derivada de ellos. Y después de 20-25 años de vida útil se convierten en desechos con materiales tremendamente nocivos para la salud y el medio ambiente. Por favor, antes de votar infórmense no se crean todo lo que les cuentan los medios de comunicación ni los políticos, por que la mayoría son mentiras populistas. Quizás no saben de que hablan, o tal vez si, pero desde luego, lo que dicen no es cierto.",3,0,3
145,18945,-1,629,1,14195,,2015-09-16,0 days 12:38:21,"Hay dos problemas: educación: no hay. Autoridad: perdida, no hay. Solución: re-educación y finalmente, la sanción. Como los puntos del carnet de conducir. Pero como no hay tiempo, ni dinero, la medida que entendemos todos es el palo. Las ordenanzas están hechas. Falta cumplirlas. Ensucias = sanción. Botellón = sanción. Ruido = sanción. Etc. Sólo necesitamos más policía para vigilar, corregir y en último caso, iniciar la sanción. Sencillo, bajo mi punto de vista.",8,8,0
146,18958,-1,152,1,14211,,2015-09-16,0 days 12:44:13,"Apoyaría esta propuesta, pero parece que no puedo, porque vivo en un pueblo de Madrid. Good.",2,2,0
